startTimeLocal,activityType,distance,duration,averageSpeed,averageHR,calories
2025-03-08 09:14:52,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",19997.9609375,7333.35986328125,2.726999998092651,117.0,1059.0
2025-03-06 09:59:28,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",10001.1103515625,3579.81494140625,2.7939999103546143,120.0,585.0
2025-03-04 10:12:12,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",11998.9404296875,4374.10595703125,2.743000030517578,119.0,677.0
2025-03-02 10:42:41,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",18000.109375,6343.125,2.8380000591278076,126.0,1090.0
2025-03-01 07:56:08,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9999.1201171875,2987.799072265625,3.3469998836517334,138.0,664.0
2025-02-26 16:05:01,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",6917.06005859375,2344.5380859375,2.9500000476837154,127.0,428.0
2025-02-25 10:55:43,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",10000.2197265625,3459.7099609375,2.890000104904175,128.0,664.0
2025-02-23 10:50:47,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13999.76953125,5059.3798828125,2.7669999599456787,121.0,787.0
2025-02-20 17:42:13,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",7548.75,2766.6689453125,2.7279999256134033,129.0,491.0
2025-02-19 12:10:26,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9997.76953125,3057.3291015625,3.2699999809265137,141.0,635.0
2025-02-16 10:44:47,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",16999.619140625,5767.93701171875,2.947000026702881,131.0,1049.0
2025-02-13 17:44:44,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",11914.169921875,4324.57177734375,2.755000114440918,127.0,735.0
2025-02-11 11:47:24,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",7999.56005859375,2606.412109375,3.069000005722046,132.0,519.0
2025-02-10 11:27:37,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9999.6298828125,3190.510009765625,3.134000062942505,137.0,646.0
2025-02-08 08:32:52,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9000.7802734375,3031.762939453125,2.9690001010894775,133.0,563.0
2025-02-06 08:26:01,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",6998.5,2385.362060546875,2.934000015258789,131.0,466.0
2025-02-03 12:47:27,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5999.08984375,2064.593017578125,2.905999898910522,131.0,407.0
2025-02-01 10:19:01,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",8447.2001953125,3394.291015625,2.489000082015991,118.0,517.0
2025-01-19 10:51:28,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5551.56005859375,1761.823974609375,3.151000022888184,130.0,353.0
2025-01-12 12:28:21,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",11997.759765625,3590.6689453125,3.3410000801086426,140.0,754.0
2025-01-08 16:36:50,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",6377.8701171875,2465.052978515625,2.5869998931884766,123.0,408.0
2025-01-07 10:40:36,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",8000.330078125,2422.14892578125,3.302999973297119,142.0,523.0
2025-01-05 15:18:42,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",16697.279296875,6000.9150390625,2.7820000648498535,155.0,1402.0
2025-01-03 11:35:26,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",8196.5302734375,2371.9990234375,3.4560000896453857,143.0,515.0
2024-12-31 08:37:12,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",4309.5400390625,1801.220947265625,2.3929998874664307,148.0,386.0
2024-12-30 14:12:21,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",8838.759765625,3000.8349609375,2.944999933242798,156.0,724.0
2024-12-28 09:50:47,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",16744.779296875,5400.18701171875,3.1010000705719,136.0,987.0
2024-12-26 11:47:29,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5370.2001953125,2349.800048828125,2.2850000858306885,152.0,543.0
2024-12-25 10:57:38,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5595.97998046875,1941.5450439453125,2.881999969482422,124.0,337.0
2024-12-18 11:36:23,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",7912.72998046875,2700.6220703125,2.930000066757202,141.0,538.0
2024-12-17 11:32:48,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9608.1103515625,3000.4599609375,3.2019999027252197,135.0,577.0
2024-12-15 12:33:28,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",7051.08984375,2400.5009765625,2.937000036239624,145.0,523.0
2024-12-14 10:10:05,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",7717.43017578125,2786.912109375,2.7690000534057617,157.0,664.0
2024-12-12 10:00:24,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",11692.080078125,3600.40087890625,3.246999979019165,143.0,726.0
2024-12-10 09:27:26,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9001.830078125,3081.991943359375,2.921000003814697,158.0,734.0
2024-12-07 10:18:47,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",6946.22998046875,2847.4130859375,2.438999891281128,145.0,626.0
2024-12-05 10:26:55,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",16604.3203125,5400.08984375,3.075000047683716,142.0,1129.0
2024-12-04 11:14:47,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",6730.990234375,2400.199951171875,2.803999900817871,149.0,573.0
2024-12-03 09:36:29,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9428.8701171875,3180.405029296875,2.9649999141693115,148.0,688.0
2024-11-30 09:42:51,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",6534.8798828125,2816.322021484375,2.319999933242798,145.0,638.0
2024-11-29 11:58:07,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",12595.1201171875,4200.48779296875,2.997999906539917,129.0,799.0
2024-11-28 12:57:36,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",8667.2998046875,3104.672119140625,2.79200005531311,149.0,731.0
2024-11-27 07:55:22,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5598.31982421875,1800.4420166015625,3.1089999675750732,128.0,356.0
2024-11-26 12:05:50,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",10005.6103515625,3047.02294921875,3.2839999198913574,139.0,663.0
2024-11-25 15:12:01,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5005.669921875,1798.5279541015625,2.7829999923706055,126.0,337.0
2024-11-24 10:56:35,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9998.5,3544.6220703125,2.8210000991821285,127.0,637.0
2024-11-22 10:12:38,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5497.91015625,1778.697021484375,3.0910000801086426,132.0,357.0
2024-11-21 10:40:22,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9550.0,3341.174072265625,2.8580000400543213,166.0,921.0
2024-11-19 09:34:38,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",10001.3896484375,3072.56298828125,3.255000114440918,143.0,684.0
2024-11-17 09:08:33,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15001.5302734375,4817.03076171875,3.114000082015991,141.0,1037.0
2024-11-16 09:46:41,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9998.0,3492.943115234375,2.861999988555908,147.0,767.0
2024-11-15 09:28:13,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",11999.1103515625,4291.337890625,2.7960000038146973,138.0,802.0
2024-11-14 12:08:12,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",10001.08984375,2937.260009765625,3.4049999713897705,151.0,703.0
2024-11-12 09:40:23,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15000.5498046875,4650.90380859375,3.2249999046325684,138.0,967.0
2024-11-10 10:03:55,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15000.509765625,4855.55419921875,3.0889999866485596,132.0,906.0
2024-11-09 10:49:41,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",10153.419921875,3455.5390625,2.937999963760376,146.0,735.0
2024-11-08 09:12:51,"{'typeId': 139, 'typeKey': 'rock_climbing', 'parentTypeId': 4, 'isHidden': False, 'restricted': False, 'trimmable': False}",,4110.94384765625,,,
2024-11-07 09:12:41,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",12001.5400390625,4256.3671875,2.8199999332427974,138.0,771.0
2024-11-06 09:12:09,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",9998.5703125,3195.06298828125,3.1289999485015874,143.0,711.0
2024-11-05 09:26:36,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",14997.3095703125,4917.125,3.0499999523162846,148.0,1129.0
2024-10-20 11:08:54,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",8541.25,3064.576904296875,2.7869999408721924,119.0,497.0
2024-10-18 13:48:46,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",18289.109375,5802.1318359375,3.1519999504089355,138.0,1222.0
2024-10-16 09:29:53,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15370.3798828125,5262.76708984375,2.921000003814697,130.0,913.0
2024-10-14 09:33:22,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15749.16015625,5501.60400390625,2.8629999160766597,125.0,887.0
2024-10-12 08:37:10,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",21197.7890625,6768.85693359375,3.131999969482422,148.0,1533.0
2024-10-09 17:27:34,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5822.919921875,1650.0279541015625,3.5290000438690186,147.0,378.0
2024-10-07 12:42:28,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13206.58984375,4348.7119140625,3.0369999408721924,134.0,831.0
2024-10-05 13:56:55,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13285.2099609375,4052.39697265625,3.2780001163482666,141.0,853.0
2024-10-03 10:27:52,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",21210.66015625,7469.66796875,2.8399999141693115,150.0,1547.0
2024-10-02 09:12:16,"{'typeId': 139, 'typeKey': 'rock_climbing', 'parentTypeId': 4, 'isHidden': False, 'restricted': False, 'trimmable': False}",,5302.47802734375,,,
2024-09-29 10:43:48,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",11924.51953125,4437.3388671875,2.687000036239624,114.0,627.0
2024-09-23 12:27:25,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13133.91015625,4354.587890625,3.0160000324249268,126.0,711.0
2024-09-20 19:41:18,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",7588.1201171875,3252.60595703125,2.3329999446868896,136.0,557.0
2024-09-20 09:00:00,"{'typeId': 139, 'typeKey': 'rock_climbing', 'parentTypeId': 4, 'isHidden': False, 'restricted': False, 'trimmable': False}",0.0,5400.0,0.0,,1233.0
2024-09-18 12:24:46,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15555.400390625,5722.98681640625,2.7179999351501465,126.0,845.0
2024-09-16 14:53:28,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5395.27001953125,1889.803955078125,2.8550000190734863,130.0,339.0
2024-09-16 14:31:31,"{'typeId': 13, 'typeKey': 'strength_training', 'parentTypeId': 29, 'isHidden': False, 'restricted': False, 'trimmable': False}",,1150.614990234375,,,
2024-09-14 08:06:39,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13013.080078125,3879.550048828125,3.3540000915527344,153.0,833.0
2024-09-13 09:03:15,"{'typeId': 139, 'typeKey': 'rock_climbing', 'parentTypeId': 4, 'isHidden': False, 'restricted': False, 'trimmable': False}",,3843.87890625,,,
2024-09-12 09:21:45,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13061.6201171875,4480.6689453125,2.9149999618530273,133.0,717.0
2024-09-12 08:51:30,"{'typeId': 13, 'typeKey': 'strength_training', 'parentTypeId': 29, 'isHidden': False, 'restricted': False, 'trimmable': False}",,1089.926025390625,,,
2024-09-11 16:06:00,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5147.83984375,1787.8909912109375,2.878999948501587,129.0,290.0
2024-09-11 07:18:46,"{'typeId': 27, 'typeKey': 'lap_swimming', 'parentTypeId': 26, 'isHidden': False, 'restricted': False, 'trimmable': False}",2000.0,3208.529052734375,0.6230000257492065,,555.0
2024-09-10 11:51:20,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",5355.43994140625,2028.93896484375,2.640000104904175,120.0,307.0
2024-09-09 19:00:00,"{'typeId': 215, 'typeKey': 'soccer', 'parentTypeId': 206, 'isHidden': False, 'restricted': False, 'trimmable': True}",0.0,5400.0,0.0,,0.0
2024-09-08 07:49:49,"{'typeId': 2, 'typeKey': 'cycling', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",50103.01171875,7820.7890625,6.406000137329102,118.0,907.0
2024-09-07 09:36:21,"{'typeId': 13, 'typeKey': 'strength_training', 'parentTypeId': 29, 'isHidden': False, 'restricted': False, 'trimmable': False}",,1109.1099853515625,,,
2024-09-07 08:02:01,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13014.830078125,4441.97216796875,2.930000066757202,154.0,951.0
2024-09-06 09:02:51,"{'typeId': 139, 'typeKey': 'rock_climbing', 'parentTypeId': 4, 'isHidden': False, 'restricted': False, 'trimmable': False}",,3950.7880859375,,,
2024-09-05 11:08:37,"{'typeId': 13, 'typeKey': 'strength_training', 'parentTypeId': 29, 'isHidden': False, 'restricted': False, 'trimmable': False}",,1070.8349609375,,,
2024-09-05 09:41:15,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",13060.98046875,4777.5771484375,2.733999967575073,148.0,875.0
2024-09-04 07:34:45,"{'typeId': 27, 'typeKey': 'lap_swimming', 'parentTypeId': 26, 'isHidden': False, 'restricted': False, 'trimmable': False}",1250.0,1615.48095703125,0.8159999847412109,,360.0
2024-09-03 11:15:57,"{'typeId': 2, 'typeKey': 'cycling', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15272.4501953125,3032.944091796875,5.03599977493286,113.0,375.0
2024-09-03 10:01:00,"{'typeId': 174, 'typeKey': 'bouldering', 'parentTypeId': 29, 'isHidden': False, 'restricted': False, 'trimmable': False}",,3600.0,0.0,,0.0
2024-09-03 08:53:34,"{'typeId': 2, 'typeKey': 'cycling', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",15757.73046875,3290.2490234375,4.789000034332275,122.0,500.0
